gene_claim_name,gene_concept_id,Gene_name,interaction_source_db_name,interaction_source_db_version,interaction_type,interaction_score,drug_claim_name,drug_concept_id,drug_name,approved,immunotherapy,anti_neoplastic
HTT,hgnc:4851,HTT,PharmGKB,5-Jun-23,,0.007658753,risperidone,rxcui:35636,RISPERIDONE,TRUE,FALSE,FALSE
CTNNB1,hgnc:2514,CTNNB1,PharmGKB,5-Jun-23,,0.04964651,cyclophosphamide,rxcui:1545988,CYCLOPHOSPHAMIDE ANHYDROUS,TRUE,FALSE,FALSE
BMP7,hgnc:1074,BMP7,PharmGKB,5-Jun-23,,0.086735373,cytarabine,rxcui:3041,CYTARABINE,TRUE,FALSE,TRUE
BMP7,hgnc:1074,BMP7,PharmGKB,5-Jun-23,,0.07021435,dexamethasone,rxcui:3264,DEXAMETHASONE,TRUE,FALSE,TRUE
GSK3B,hgnc:4617,GSK3B,PharmGKB,5-Jun-23,,0.081916742,citalopram,rxcui:2556,CITALOPRAM,TRUE,FALSE,FALSE
UNIPROT:P14416,hgnc:3023,DRD2,TdgClinicalTrial,14-Jan,,0.118433843,ARIPIPRAZOLE,rxcui:1673265,ARIPIPRAZOLE LAUROXIL,TRUE,FALSE,FALSE
UNIPROT:P14416,hgnc:3023,DRD2,TdgClinicalTrial,14-Jan,,0.213180918,ROTIGOTINE,rxcui:616739,ROTIGOTINE,TRUE,FALSE,FALSE
UNIPROT:P14416,hgnc:3023,DRD2,TdgClinicalTrial,14-Jan,,0.355301529,ACETOPHENAZINE,rxcui:16735,ACETOPHENAZINE,TRUE,FALSE,FALSE
UNIPROT:P14416,hgnc:3023,DRD2,TEND,1-Aug-11,,0.236867686,LOXAPINE,rxcui:6475,LOXAPINE,TRUE,FALSE,FALSE
UNIPROT:P14416,hgnc:3023,DRD2,TEND,1-Aug-11,,0.059216922,PROCHLORPERAZINE,rxcui:8704,PROCHLORPERAZINE,TRUE,FALSE,FALSE
UNIPROT:P14416,hgnc:3023,DRD2,TEND,1-Aug-11,,0.064600278,THIORIDAZINE,rxcui:10502,THIORIDAZINE,TRUE,FALSE,FALSE
DOPAMINE D2 RECEPTOR,hgnc:3023,DRD2,TTD,2020.06.01,,0.236867686,Loxapine,rxcui:6475,LOXAPINE,TRUE,FALSE,FALSE
DOPAMINE D2 RECEPTOR,hgnc:3023,DRD2,TTD,2020.06.01,,0.355301529,Acetophenazine,rxcui:16735,ACETOPHENAZINE,TRUE,FALSE,FALSE
CTNNB1,hgnc:2514,CTNNB1,JAX-CKB,5-Jun-23,,0.157700679,Everolimus,rxcui:141704,EVEROLIMUS,TRUE,TRUE,TRUE
HTT,hgnc:4851,HTT,DTC,5-Jun-23,,0.00976491,HEXACHLOROPHENE,rxcui:5293,HEXACHLOROPHENE,TRUE,FALSE,FALSE
KLC3,hgnc:20717,KLC3,PharmGKB,5-Jun-23,,3.225471697,oxaliplatin,rxcui:32592,OXALIPLATIN,TRUE,FALSE,TRUE
UNIPROT:P14416,hgnc:3023,DRD2,TdgClinicalTrial,14-Jan,,0.177650765,ITI-007,rxcui:2275602,LUMATEPERONE,TRUE,FALSE,FALSE
DOPAMINE D2 RECEPTOR,hgnc:3023,DRD2,TTD,2020.06.01,,0.050757361,Phenoxybenzamine,rxcui:8149,PHENOXYBENZAMINE,TRUE,FALSE,FALSE
DRD2,hgnc:3023,DRD2,PharmGKB,5-Jun-23,,0.592169216,pergolide,rxcui:8047,PERGOLIDE,TRUE,FALSE,FALSE
TUBA1A,hgnc:20766,TUBA1A,ChEMBL,32,inhibitor,0.044412691,TISOTUMAB VEDOTIN,rxcui:2571093,TISOTUMAB VEDOTIN-TFTV,TRUE,FALSE,FALSE
TUBA1B,hgnc:18809,TUBA1B,ChEMBL,32,inhibitor,0.044954309,MIRVETUXIMAB SORAVTANSINE,rxcui:2621548,MIRVETUXIMAB SORAVTANSINE,TRUE,FALSE,FALSE
NOS1,hgnc:7872,NOS1,NCI,14-Sep-17,,0.047033536,TESTOSTERONE,rxcui:10379,TESTOSTERONE,TRUE,FALSE,FALSE
APP,hgnc:620,APP,DTC,5-Jun-23,,0.056985559,RESVERATROL,rxcui:1000492,RESVERATROL,TRUE,FALSE,FALSE
HTT,hgnc:4851,HTT,DTC,5-Jun-23,,0.078119277,TRYPAN BLUE,rxcui:10878,TRYPAN BLUE,TRUE,FALSE,FALSE
PDE4C,hgnc:8782,PDE4C,ChEMBL,32,inhibitor,0.084741457,THEOPHYLLINE,rxcui:10438,THEOPHYLLINE,TRUE,FALSE,FALSE
TUBB4B,hgnc:20771,TUBB4B,ChEMBL,32,inhibitor,0.04180018,BRENTUXIMAB VEDOTIN,rxcui:1147320,BRENTUXIMAB VEDOTIN,TRUE,FALSE,FALSE
TUBA1A,hgnc:20766,TUBA1A,ChEMBL,32,inhibitor,0.035530153,CABAZITAXEL,rxcui:996051,CABAZITAXEL,TRUE,FALSE,TRUE
TUBB3,hgnc:20772,TUBB3,ChEMBL,32,inhibitor,0.035963447,CABAZITAXEL,rxcui:996051,CABAZITAXEL,TRUE,FALSE,TRUE
TUBB2A,hgnc:12412,TUBB2A,ChEMBL,32,inhibitor,0.035107175,CABAZITAXEL,rxcui:996051,CABAZITAXEL,TRUE,FALSE,TRUE
TUBB2B,hgnc:30829,TUBB2B,ChEMBL,32,inhibitor,0.035963447,VINBLASTINE SULFATE,rxcui:11199,VINBLASTINE SULFATE,TRUE,FALSE,FALSE
TUBB4B,hgnc:20771,TUBB4B,ChEMBL,32,inhibitor,0.035530153,VINBLASTINE SULFATE,rxcui:11199,VINBLASTINE SULFATE,TRUE,FALSE,FALSE
TUBB4A,hgnc:20774,TUBB4A,ChEMBL,32,inhibitor,0.035963447,VINBLASTINE SULFATE,rxcui:11199,VINBLASTINE SULFATE,TRUE,FALSE,FALSE
TUBB,hgnc:20778,TUBB,ChEMBL,32,inhibitor,0.030091864,VINBLASTINE SULFATE,rxcui:11199,VINBLASTINE SULFATE,TRUE,FALSE,FALSE
DRD2,hgnc:3023,DRD2,ChEMBL,32,agonist,0.050757361,BROMOCRIPTINE MESYLATE,rxcui:142426,BROMOCRIPTINE MESYLATE,TRUE,FALSE,FALSE
DRD2,hgnc:3023,DRD2,ChEMBL,32,inverse agonist,0.088825382,HALOPERIDOL LACTATE,rxcui:217483,HALOPERIDOL LACTATE,TRUE,FALSE,FALSE
TUBA1A,hgnc:20766,TUBA1A,ChEMBL,32,inhibitor,0.044412691,MIRVETUXIMAB SORAVTANSINE,rxcui:2621548,MIRVETUXIMAB SORAVTANSINE,TRUE,FALSE,FALSE
TUBA1B,hgnc:18809,TUBA1B,ChEMBL,32,inhibitor,0.044954309,TISOTUMAB VEDOTIN,rxcui:2571093,TISOTUMAB VEDOTIN-TFTV,TRUE,FALSE,FALSE
TUBB4B,hgnc:20771,TUBB4B,ChEMBL,32,inhibitor,0.044412691,TISOTUMAB VEDOTIN,rxcui:2571093,TISOTUMAB VEDOTIN-TFTV,TRUE,FALSE,FALSE
TUBA3D,hgnc:24071,TUBA3D,DTC,5-Jun-23,,0.327212504,PACLITAXEL,rxcui:56946,PACLITAXEL,TRUE,FALSE,TRUE
AKT1,hgnc:391,AKT1,DTC,5-Jun-23,,0.036633574,RESVERATROL,rxcui:1000492,RESVERATROL,TRUE,FALSE,FALSE
TUBB4A,hgnc:20774,TUBB4A,DTC,5-Jun-23,,0.055328381,VINORELBINE BASE,rxcui:39541,VINORELBINE,TRUE,FALSE,TRUE
HTT,hgnc:4851,HTT,DTC,5-Jun-23,,0.016982451,BITHIONOL,ncit:C77030,BITHIONOL,TRUE,FALSE,FALSE
CTNNB1,hgnc:2514,CTNNB1,DTC,5-Jun-23,,3.574548721,FLUORESCEIN SODIUM,rxcui:57789,FLUORESCEIN SODIUM,TRUE,FALSE,FALSE
APP,hgnc:620,APP,NCI,14-Sep-17,,0.087377858,PROPOFOL,rxcui:8782,PROPOFOL,TRUE,FALSE,FALSE
TUBB2A,hgnc:12412,TUBB2A,PharmGKB,5-Jun-23,,0.045299581,epirubicin,rxcui:3995,EPIRUBICIN,TRUE,FALSE,TRUE
KLC3,hgnc:20717,KLC3,PharmGKB,5-Jun-23,,0.162033115,gemcitabine,rxcui:12574,GEMCITABINE,TRUE,FALSE,TRUE
NOS1,hgnc:7872,NOS1,PharmGKB,5-Jun-23,,0.028827006,epirubicin,rxcui:3995,EPIRUBICIN,TRUE,FALSE,TRUE
UNIPROT:P14416,hgnc:3023,DRD2,TdgClinicalTrial,14-Jan,,0.266476147,CARPHENAZINE,ncit:C73285,CARPHENAZINE,TRUE,FALSE,FALSE
UNIPROT:P14416,hgnc:3023,DRD2,TEND,1-Aug-11,,0.071060306,PERPHENAZINE,rxcui:8076,PERPHENAZINE,TRUE,FALSE,FALSE
UNIPROT:P14416,hgnc:3023,DRD2,TEND,1-Aug-11,,0.213180918,ZUCLOPENTHIXOL,rxcui:114176,ZUCLOPENTHIXOL,TRUE,FALSE,FALSE
DOPAMINE D2 RECEPTOR,hgnc:3023,DRD2,TTD,2020.06.01,,0.067676482,Ziprasidone,rxcui:115698,ZIPRASIDONE,TRUE,FALSE,FALSE
DOPAMINE D2 RECEPTOR,hgnc:3023,DRD2,TTD,2020.06.01,,0.266476147,Carphenazine,ncit:C73285,CARPHENAZINE,TRUE,FALSE,FALSE
TUBB2A,hgnc:12412,TUBB2A,ChEMBL,32,inhibitor,0.041302559,BRENTUXIMAB VEDOTIN,rxcui:1147320,BRENTUXIMAB VEDOTIN,TRUE,FALSE,FALSE
UNIPROT:P14416,hgnc:3023,DRD2,TdgClinicalTrial,14-Jan,,0.071060306,PERPHENAZINE,rxcui:8076,PERPHENAZINE,TRUE,FALSE,FALSE
UNIPROT:Q08493,hgnc:8782,PDE4C,TdgClinicalTrial,14-Jan,,0.871626412,DYPHYLLINE,rxcui:3714,DYPHYLLINE,TRUE,FALSE,FALSE
HTT,hgnc:4851,HTT,DTC,5-Jun-23,,0.039059638,CHLOROXINE,rxcui:20875,CHLOROXINE,TRUE,FALSE,FALSE
PDE1C,hgnc:8776,PDE1C,ChEMBL,32,inhibitor,0.578235823,DIPYRIDAMOLE,rxcui:3521,DIPYRIDAMOLE,TRUE,FALSE,FALSE
HDAC6,hgnc:14064,HDAC6,ChEMBL,32,inhibitor,0.127662454,PANOBINOSTAT LACTATE,rxcui:1603349,PANOBINOSTAT LACTATE,TRUE,FALSE,FALSE
TUBB2B,hgnc:30829,TUBB2B,DTC,5-Jun-23,,0.055328381,VINORELBINE BASE,rxcui:39541,VINORELBINE,TRUE,FALSE,TRUE
DRD2,hgnc:3023,DRD2,ChEMBL,32,inhibitor,0.067676482,ZIPRASIDONE HYDROCHLORIDE,rxcui:115698,ZIPRASIDONE,TRUE,FALSE,FALSE
DOPAMINE D2 RECEPTOR,hgnc:3023,DRD2,TTD,2020.06.01,,0.213180918,Zuclopenthixol,rxcui:114176,ZUCLOPENTHIXOL,TRUE,FALSE,FALSE
UNIPROT:P07437,hgnc:20778,TUBB,TEND,1-Aug-11,,0.091187467,VINBLASTINE,rxcui:11198,VINBLASTINE,TRUE,FALSE,TRUE
DRD2,hgnc:3023,DRD2,ChEMBL,32,inhibitor,0.067676482,ZIPRASIDONE MESYLATE,rxcui:115698,ZIPRASIDONE,TRUE,FALSE,FALSE
TUBB3,hgnc:20772,TUBB3,CGI,5-Jun-23,,0.104747905,Paclitaxel,rxcui:56946,PACLITAXEL,TRUE,FALSE,TRUE
DRD2,hgnc:3023,DRD2,ChEMBL,32,inhibitor,0.203029445,CHLORPROTHIXENE,rxcui:2406,CHLORPROTHIXENE,TRUE,FALSE,FALSE
DRD2,hgnc:3023,DRD2,ChEMBL,32,agonist,2.131809177,CABERGOLINE,rxcui:47579,CABERGOLINE,TRUE,FALSE,FALSE
DRD2,hgnc:3023,DRD2,ChEMBL,32,inhibitor,0.118433843,THIOTHIXENE HYDROCHLORIDE,rxcui:91135,THIOTHIXENE HYDROCHLORIDE,TRUE,FALSE,FALSE
TUBA3C,hgnc:12408,TUBA3C,ChEMBL,32,inhibitor,0.042309938,BRENTUXIMAB VEDOTIN,rxcui:1147320,BRENTUXIMAB VEDOTIN,TRUE,FALSE,FALSE
TUBB4A,hgnc:20774,TUBB4A,ChEMBL,32,inhibitor,0.090781518,PACLITAXEL,rxcui:56946,PACLITAXEL,TRUE,FALSE,TRUE
TUBA1B,hgnc:18809,TUBA1B,ChEMBL,32,inhibitor,0.090781518,PACLITAXEL,rxcui:56946,PACLITAXEL,TRUE,FALSE,TRUE
TUBB3,hgnc:20772,TUBB3,ChEMBL,32,inhibitor,0.104747905,PACLITAXEL,rxcui:56946,PACLITAXEL,TRUE,FALSE,TRUE
TUBA4A,hgnc:12407,TUBA4A,ChEMBL,32,inhibitor,0.090781518,PACLITAXEL,rxcui:56946,PACLITAXEL,TRUE,FALSE,TRUE
TUBA1C,hgnc:20768,TUBA1C,ChEMBL,32,inhibitor,0.035963447,CABAZITAXEL,rxcui:996051,CABAZITAXEL,TRUE,FALSE,TRUE
TUBB4B,hgnc:20771,TUBB4B,ChEMBL,32,inhibitor,0.035530153,CABAZITAXEL,rxcui:996051,CABAZITAXEL,TRUE,FALSE,TRUE
TUBA1B,hgnc:18809,TUBA1B,ChEMBL,32,inhibitor,0.035963447,CABAZITAXEL,rxcui:996051,CABAZITAXEL,TRUE,FALSE,TRUE
TUBB2B,hgnc:30829,TUBB2B,ChEMBL,32,inhibitor,0.090781518,PACLITAXEL,rxcui:56946,PACLITAXEL,TRUE,FALSE,TRUE
TUBA1C,hgnc:20768,TUBA1C,ChEMBL,32,inhibitor,0.035963447,VINBLASTINE SULFATE,rxcui:11199,VINBLASTINE SULFATE,TRUE,FALSE,FALSE
TUBB4B,hgnc:20771,TUBB4B,ChEMBL,32,inhibitor,0.047373537,VINORELBINE TARTRATE,rxcui:114527,VINORELBINE TARTRATE,TRUE,FALSE,FALSE
TUBA3C,hgnc:12408,TUBA3C,ChEMBL,32,inhibitor,0.047951263,VINORELBINE TARTRATE,rxcui:114527,VINORELBINE TARTRATE,TRUE,FALSE,FALSE
TUBA1A,hgnc:20766,TUBA1A,ChEMBL,32,inhibitor,0.035530153,VINBLASTINE SULFATE,rxcui:11199,VINBLASTINE SULFATE,TRUE,FALSE,FALSE
TUBA1B,hgnc:18809,TUBA1B,ChEMBL,32,inhibitor,0.035963447,VINBLASTINE SULFATE,rxcui:11199,VINBLASTINE SULFATE,TRUE,FALSE,FALSE
DRD2,hgnc:3023,DRD2,ChEMBL,32,inverse agonist,0.045845359,HALOPERIDOL DECANOATE,rxcui:26420,HALOPERIDOL DECANOATE,TRUE,FALSE,FALSE
DRD2,hgnc:3023,DRD2,ChEMBL,32,inhibitor,0.044412691,PROMAZINE HYDROCHLORIDE,rxcui:142444,PROMAZINE HYDROCHLORIDE,TRUE,FALSE,FALSE
DRD2,hgnc:3023,DRD2,ChEMBL,32,inhibitor,0.118433843,AMINEPTINE,rxcui:17698,AMINEPTIN,TRUE,FALSE,FALSE
TUBB3,hgnc:20772,TUBB3,ChEMBL,32,inhibitor,0.044954309,MIRVETUXIMAB SORAVTANSINE,rxcui:2621548,MIRVETUXIMAB SORAVTANSINE,TRUE,FALSE,FALSE
TUBB2A,hgnc:12412,TUBB2A,ChEMBL,32,inhibitor,0.043883969,TISOTUMAB VEDOTIN,rxcui:2571093,TISOTUMAB VEDOTIN-TFTV,TRUE,FALSE,FALSE
TUBA4A,hgnc:12407,TUBA4A,DTC,5-Jun-23,,0.090781518,PACLITAXEL,rxcui:56946,PACLITAXEL,TRUE,FALSE,TRUE
TUBA1C,hgnc:20768,TUBA1C,DTC,5-Jun-23,,0.090781518,PACLITAXEL,rxcui:56946,PACLITAXEL,TRUE,FALSE,TRUE
TUBA1B,hgnc:18809,TUBA1B,DTC,5-Jun-23,,0.090781518,PACLITAXEL,rxcui:56946,PACLITAXEL,TRUE,FALSE,TRUE
TUBB4A,hgnc:20774,TUBB4A,DTC,5-Jun-23,,0.090781518,PACLITAXEL,rxcui:56946,PACLITAXEL,TRUE,FALSE,TRUE
TUBB3,hgnc:20772,TUBB3,DTC,5-Jun-23,,0.055328381,VINORELBINE BASE,rxcui:39541,VINORELBINE,TRUE,FALSE,TRUE
TUBA1A,hgnc:20766,TUBA1A,DTC,5-Jun-23,,0.054661774,VINORELBINE BASE,rxcui:39541,VINORELBINE,TRUE,FALSE,TRUE
TUBB2A,hgnc:12412,TUBB2A,DTC,5-Jun-23,,0.054011038,VINORELBINE BASE,rxcui:39541,VINORELBINE,TRUE,FALSE,TRUE
TUBA3C,hgnc:12408,TUBA3C,DTC,5-Jun-23,,0.055328381,VINORELBINE BASE,rxcui:39541,VINORELBINE,TRUE,FALSE,TRUE
TUBA4A,hgnc:12407,TUBA4A,DTC,5-Jun-23,,0.055328381,VINORELBINE BASE,rxcui:39541,VINORELBINE,TRUE,FALSE,TRUE
HTT,hgnc:4851,HTT,DTC,5-Jun-23,,0.009299914,MITOXANTRONE,rxcui:7005,MITOXANTRONE,TRUE,FALSE,TRUE
DRD2,hgnc:3023,DRD2,DTC,5-Jun-23,,0.045845359,HALOPERIDOL,rxcui:26420,HALOPERIDOL DECANOATE,TRUE,FALSE,FALSE
HTT,hgnc:4851,HTT,DTC,5-Jun-23,,0.024412274,BENZETHONIUM CHLORIDE,rxcui:40036,BENZETHONIUM CHLORIDE,TRUE,FALSE,FALSE
DRD2,hgnc:3023,DRD2,PharmGKB,5-Jun-23,,0.888253824,bromperidol,rxcui:19777,BROMPERIDOL,TRUE,FALSE,FALSE
AKT1,hgnc:391,AKT1,PharmGKB,5-Jun-23,,0.024781535,clomipramine,rxcui:2597,CLOMIPRAMINE,TRUE,FALSE,FALSE
NOS1,hgnc:7872,NOS1,PharmGKB,5-Jun-23,,0.012411628,cyclophosphamide,rxcui:1545988,CYCLOPHOSPHAMIDE ANHYDROUS,TRUE,FALSE,FALSE
BMP7,hgnc:1074,BMP7,PharmGKB,5-Jun-23,,0.1404287,prednisone,rxcui:8640,PREDNISONE,TRUE,FALSE,FALSE
UNIPROT:P14416,hgnc:3023,DRD2,TEND,1-Aug-11,,0.284241224,DOMPERIDONE,rxcui:3626,DOMPERIDONE,TRUE,FALSE,FALSE
UNIPROT:P14416,hgnc:3023,DRD2,TEND,1-Aug-11,,0.236867686,DROPERIDOL,rxcui:3648,DROPERIDOL,TRUE,FALSE,FALSE
UNIPROT:P07437,hgnc:20778,TUBB,TEND,1-Aug-11,,0.092590351,VINORELBINE,rxcui:39541,VINORELBINE,TRUE,FALSE,TRUE
PROTEIN KINASE C ALPHA,hgnc:9393,PRKCA,TTD,2020.06.01,,0.122875112,Sodium phenylbutyrate,rxcui:1546447,4-PHENYLBUTYRIC ACID,TRUE,FALSE,TRUE
DOPAMINE D2 RECEPTOR,hgnc:3023,DRD2,TTD,2020.06.01,,0.118433843,Piperacetazine,rxcui:8338,PIPERACETAZINE,TRUE,FALSE,FALSE
TUBB4B,hgnc:20771,TUBB4B,DTC,5-Jun-23,,0.054661774,VINORELBINE BASE,rxcui:39541,VINORELBINE,TRUE,FALSE,TRUE
TUBA3C,hgnc:12408,TUBA3C,DTC,5-Jun-23,,0.090781518,PACLITAXEL,rxcui:56946,PACLITAXEL,TRUE,FALSE,TRUE
TUBB2B,hgnc:30829,TUBB2B,ChEMBL,32,inhibitor,0.035963447,CABAZITAXEL,rxcui:996051,CABAZITAXEL,TRUE,FALSE,TRUE
TUBA1A,hgnc:20766,TUBA1A,ChEMBL,32,inhibitor,0.047373537,VINORELBINE TARTRATE,rxcui:114527,VINORELBINE TARTRATE,TRUE,FALSE,FALSE
DRD2,hgnc:3023,DRD2,ChEMBL,32,inverse agonist,0.045845359,HALOPERIDOL,rxcui:26420,HALOPERIDOL DECANOATE,TRUE,FALSE,FALSE
TUBB3,hgnc:20772,TUBB3,DTC,5-Jun-23,,0.104747905,PACLITAXEL,rxcui:56946,PACLITAXEL,TRUE,FALSE,TRUE
UNIPROT:P14416,hgnc:3023,DRD2,TEND,1-Aug-11,,0.050757361,PROPIOMAZINE,rxcui:8770,PROPIOMAZINE,TRUE,FALSE,FALSE
TUBB,hgnc:20778,TUBB,DTC,5-Jun-23,,0.092590351,VINORELBINE BASE,rxcui:39541,VINORELBINE,TRUE,FALSE,TRUE
TUBA3C,hgnc:12408,TUBA3C,ChEMBL,32,inhibitor,0.035963447,VINBLASTINE SULFATE,rxcui:11199,VINBLASTINE SULFATE,TRUE,FALSE,FALSE
UNIPROT:P07437,hgnc:20778,TUBB,TdgClinicalTrial,14-Jan,,0.130834192,COLCHICINE,rxcui:2683,COLCHICINE,TRUE,FALSE,FALSE
DRD2,hgnc:3023,DRD2,ChEMBL,32,modulator,0.355301529,BENZQUINAMIDE HYDROCHLORIDE,rxcui:91272,BENZQUINAMIDE HYDROCHLORIDE,TRUE,FALSE,FALSE
TUBA3C,hgnc:12408,TUBA3C,ChEMBL,32,inhibitor,0.044954309,MIRVETUXIMAB SORAVTANSINE,rxcui:2621548,MIRVETUXIMAB SORAVTANSINE,TRUE,FALSE,FALSE
TUBA3C,hgnc:12408,TUBA3C,ChEMBL,32,inhibitor,0.090781518,PACLITAXEL,rxcui:56946,PACLITAXEL,TRUE,FALSE,TRUE
TUBA1C,hgnc:20768,TUBA1C,ChEMBL,32,inhibitor,0.090781518,PACLITAXEL,rxcui:56946,PACLITAXEL,TRUE,FALSE,TRUE
TUBB2B,hgnc:30829,TUBB2B,ChEMBL,32,inhibitor,0.044954309,TISOTUMAB VEDOTIN,rxcui:2571093,TISOTUMAB VEDOTIN-TFTV,TRUE,FALSE,FALSE
TUBB2A,hgnc:12412,TUBB2A,ChEMBL,32,inhibitor,0.046809567,VINORELBINE TARTRATE,rxcui:114527,VINORELBINE TARTRATE,TRUE,FALSE,FALSE
TUBA1C,hgnc:20768,TUBA1C,ChEMBL,32,inhibitor,0.042309938,BRENTUXIMAB VEDOTIN,rxcui:1147320,BRENTUXIMAB VEDOTIN,TRUE,FALSE,FALSE
NOS1,hgnc:7872,NOS1,NCI,14-Sep-17,,0.06163015,CAFFEINE,rxcui:1886,CAFFEINE,TRUE,FALSE,FALSE
TUBB4A,hgnc:20774,TUBB4A,ChEMBL,32,inhibitor,0.047951263,VINORELBINE TARTRATE,rxcui:114527,VINORELBINE TARTRATE,TRUE,FALSE,FALSE
TUBB2B,hgnc:30829,TUBB2B,DTC,5-Jun-23,,0.090781518,PACLITAXEL,rxcui:56946,PACLITAXEL,TRUE,FALSE,TRUE
,,,,,,,,,,,,
,,,,,,0.174673668,,,,,,
