ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0031312,extrinsic component of organelle membrane,1/93,49/19559,0.208504254,0.303543403,0.194978274,ANXA1,1
GO:0031304,intrinsic component of mitochondrial inner membrane,1/93,50/19559,0.212277145,0.306187772,0.19667686,APOO,1
GO:0031305,integral component of mitochondrial inner membrane,1/93,50/19559,0.212277145,0.306187772,0.19667686,APOO,1
GO:0014704,intercalated disc,1/93,51/19559,0.216032244,0.308846666,0.198384776,CTNNB1,1
GO:0014069,postsynaptic density,3/93,337/19559,0.216093993,0.308846666,0.198384776,AKAP9/CTNNB1/EEF2K,3
GO:0032279,asymmetric synapse,3/93,343/19559,0.223555609,0.318058662,0.204302016,AKAP9/CTNNB1/EEF2K,3
GO:0098562,cytoplasmic side of membrane,2/93,188/19559,0.224997165,0.318661143,0.204689014,EEF1A1/EEF1A2,2
GO:0030120,vesicle coat,1/93,56/19559,0.234543749,0.329202661,0.21146026,AP1G2,1
GO:0043195,terminal bouton,1/93,56/19559,0.234543749,0.329202661,0.21146026,HSPA8,1
GO:0031526,brush border membrane,1/93,58/19559,0.241826682,0.336407784,0.216088403,HSP90AB1,1
GO:0035577,azurophil granule membrane,1/93,58/19559,0.241826682,0.336407784,0.216088403,PSEN1,1
GO:0016324,apical plasma membrane,3/93,361/19559,0.246234351,0.34102368,0.219053381,ANXA1/HSP90AB1/PSEN1,3
GO:0001917,photoreceptor inner segment,1/93,61/19559,0.252622739,0.348330033,0.223746549,PRPH2,1
GO:0098984,neuron to neuron synapse,3/93,368/19559,0.255155299,0.350160234,0.224922162,AKAP9/CTNNB1/EEF2K,3
GO:0035580,specific granule lumen,1/93,62/19559,0.25618752,0.350160234,0.224922162,CEP290,1
GO:0019005,SCF ubiquitin ligase complex,1/93,63/19559,0.259735479,0.353466108,0.227045659,CKS1B,1
GO:0031093,platelet alpha granule lumen,1/93,67/19559,0.27376067,0.369340904,0.237242686,APP,1
GO:0034704,calcium channel complex,1/93,67/19559,0.27376067,0.369340904,0.237242686,PRKACA,1
GO:0035869,ciliary transition zone,1/93,68/19559,0.277225695,0.36997928,0.237652741,CEP290,1
GO:0044304,main axon,1/93,68/19559,0.277225695,0.36997928,0.237652741,APP,1
GO:0031968,organelle outer membrane,2/93,218/19559,0.277779971,0.36997928,0.237652741,APOO/PSEN1,2
GO:0045178,basal part of cell,1/93,69/19559,0.280674364,0.371511491,0.238636942,CLASP1,1
GO:0019867,outer membrane,2/93,220/19559,0.281304228,0.371511491,0.238636942,APOO/PSEN1,2
GO:0034703,cation channel complex,2/93,221/19559,0.283065951,0.372072862,0.238997534,AKAP9/PRKACA,2
GO:0005801,cis-Golgi network,1/93,70/19559,0.284106754,0.372072862,0.238997534,AKAP9,1
GO:0005905,clathrin-coated pit,1/93,71/19559,0.287522941,0.374977836,0.240863516,APP,1
GO:0044291,cell-cell contact zone,1/93,74/19559,0.29767504,0.385009452,0.247307232,CTNNB1,1
GO:0099056,integral component of presynaptic membrane,1/93,74/19559,0.29767504,0.385009452,0.247307232,PSEN1,1
GO:0033116,endoplasmic reticulum-Golgi intermediate compartment membrane,1/93,75/19559,0.301027168,0.387742813,0.249062981,CSNK1D,1
GO:0017053,transcription repressor complex,1/93,76/19559,0.304363468,0.390433465,0.250791296,YWHAB,1
GO:0000792,heterochromatin,1/93,78/19559,0.31098888,0.39730416,0.255204623,HSF1,1
GO:0005667,transcription regulator complex,3/93,413/19559,0.313359434,0.398705296,0.256104629,CTNNB1/HIF1A/YWHAB,3
GO:0030864,cortical actin cytoskeleton,1/93,80/19559,0.317551861,0.402403775,0.258480313,EEF1A1,1
GO:0032592,integral component of mitochondrial membrane,1/93,81/19559,0.320810123,0.404362469,0.259738462,APOO,1
GO:0035770,ribonucleoprotein granule,2/93,243/19559,0.321681325,0.404362469,0.259738462,HSF1/SQSTM1,2
GO:0098573,intrinsic component of mitochondrial membrane,1/93,82/19559,0.324052994,0.405714349,0.260606829,APOO,1
GO:0098889,intrinsic component of presynaptic membrane,1/93,83/19559,0.327280549,0.408122756,0.262153847,PSEN1,1
GO:0098685,Schaffer collateral - CA1 synapse,1/93,84/19559,0.330492856,0.410493111,0.263676423,CTNNB1,1
GO:0061695,"transferase complex, transferring phosphorus-containing groups",2/93,253/19559,0.339086901,0.419502766,0.269463691,CDK1/CKS1B,2
GO:0000932,P-body,1/93,88/19559,0.343191046,0.421250186,0.270586129,SQSTM1,1
GO:0008076,voltage-gated potassium channel complex,1/93,88/19559,0.343191046,0.421250186,0.270586129,AKAP9,1
GO:0031970,organelle envelope lumen,1/93,90/19559,0.3494505,0.427257838,0.274445089,APP,1
GO:0031091,platelet alpha granule,1/93,91/19559,0.352558061,0.427715787,0.274739248,APP,1
GO:0035578,azurophil granule lumen,1/93,91/19559,0.352558061,0.427715787,0.274739248,HRNR,1
GO:0098839,postsynaptic density membrane,1/93,92/19559,0.355650937,0.429802097,0.27607937,AKAP9,1
GO:0005902,microvillus,1/93,93/19559,0.358729195,0.431854762,0.27739788,CTNNB1,1
GO:0032588,trans-Golgi network membrane,1/93,94/19559,0.361792906,0.432559047,0.277850271,APP,1
GO:0030134,COPII-coated ER to Golgi transport vesicle,1/93,95/19559,0.364842136,0.432559047,0.277850271,APP,1
GO:0032587,ruffle membrane,1/93,95/19559,0.364842136,0.432559047,0.277850271,EEF1A1,1
GO:0045095,keratin filament,1/93,95/19559,0.364842136,0.432559047,0.277850271,CSNK1A1,1
GO:0034705,potassium channel complex,1/93,96/19559,0.367876953,0.434511269,0.279104262,AKAP9,1
GO:0070469,respirasome,1/93,101/19559,0.382837196,0.450481362,0.289362502,HIGD1A,1
GO:0000794,condensed nuclear chromosome,1/93,103/19559,0.388722738,0.453993347,0.291618394,AURKA,1
GO:0005796,Golgi lumen,1/93,103/19559,0.388722738,0.453993347,0.291618394,APP,1
GO:0005635,nuclear envelope,3/93,473/19559,0.39135577,0.455369353,0.292502258,APP/PAFAH1B1/PSEN1,3
GO:0005903,brush border,1/93,106/19559,0.397447097,0.459044064,0.294862674,HSP90AB1,1
GO:0030175,filopodium,1/93,106/19559,0.397447097,0.459044064,0.294862674,APP,1
GO:0005743,mitochondrial inner membrane,3/93,489/19559,0.411884513,0.473970046,0.30445024,APOO/HIGD1A/PSEN1,3
GO:0030660,Golgi-associated vesicle membrane,1/93,112/19559,0.414527944,0.475264639,0.30528181,AP1G2,1
GO:0031965,nuclear membrane,2/93,301/19559,0.420377142,0.480211844,0.308459601,PAFAH1B1/PSEN1,2
GO:0001669,acrosomal vesicle,1/93,115/19559,0.422887851,0.481323263,0.30917351,PRKACA,1
GO:0005788,endoplasmic reticulum lumen,2/93,308/19559,0.43183313,0.489723804,0.314569519,APP/HSP90B1,2
GO:0030139,endocytic vesicle,2/93,313/19559,0.439943682,0.497120478,0.319320704,HSP90AA1/HSP90B1,2
GO:0005923,bicellular tight junction,1/93,122/19559,0.441937853,0.49757751,0.319614274,CTNNB1,1
GO:0000784,"nuclear chromosome, telomeric region",1/93,124/19559,0.447265521,0.501770997,0.322307921,CDK1,1
GO:0070160,tight junction,1/93,129/19559,0.460365569,0.513839982,0.330060322,CTNNB1,1
GO:0005793,endoplasmic reticulum-Golgi intermediate compartment,1/93,130/19559,0.462948483,0.513839982,0.330060322,CSNK1D,1
GO:0043679,axon terminus,1/93,130/19559,0.462948483,0.513839982,0.330060322,HSPA8,1
GO:0005777,peroxisome,1/93,137/19559,0.480689608,0.52977411,0.34029546,CCDC33,1
GO:0042579,microbody,1/93,137/19559,0.480689608,0.52977411,0.34029546,CCDC33,1
GO:0098800,inner mitochondrial membrane protein complex,1/93,138/19559,0.483176265,0.530646214,0.340855648,APOO,1
GO:0043296,apical junction complex,1/93,143/19559,0.495433959,0.542205697,0.348280774,CTNNB1,1
GO:0044306,neuron projection terminus,1/93,149/19559,0.509764062,0.555944778,0.357105945,HSPA8,1
GO:0005795,Golgi stack,1/93,151/19559,0.514450706,0.559107886,0.359137737,AKAP9,1
GO:0099699,integral component of synaptic membrane,1/93,154/19559,0.52139769,0.564697152,0.362727951,PSEN1,1
GO:0098791,Golgi apparatus subcompartment,2/93,368/19559,0.524756929,0.566375582,0.363806074,AKAP9/APP,2
GO:0042581,specific granule,1/93,160/19559,0.534998014,0.5754446,0.369631473,CEP290,1
GO:0031461,cullin-RING ubiquitin ligase complex,1/93,162/19559,0.539445938,0.578241707,0.371428169,CKS1B,1
GO:0000781,"chromosome, telomeric region",1/93,164/19559,0.543851769,0.580974756,0.373183718,CDK1,1
GO:0099240,intrinsic component of synaptic membrane,1/93,166/19559,0.5482159,0.583644819,0.374898807,PSEN1,1
GO:0031984,organelle subcompartment,2/93,392/19559,0.559019729,0.593129407,0.380991144,AKAP9/APP,2
GO:0031256,leading edge membrane,1/93,175/19559,0.567348852,0.599933077,0.385361418,EEF1A1,1
GO:0001726,ruffle,1/93,179/19559,0.575592967,0.606601343,0.389644717,EEF1A1,1
GO:0055037,recycling endosome,1/93,190/19559,0.597471521,0.62738535,0.40299513,APP,1
GO:0005681,spliceosomal complex,1/93,192/19559,0.601327811,0.62738535,0.40299513,HSPA8,1
GO:0005741,mitochondrial outer membrane,1/93,192/19559,0.601327811,0.62738535,0.40299513,APOO,1
GO:0032993,protein-DNA complex,1/93,205/19559,0.625517934,0.650455526,0.417814042,CTNNB1,1
GO:0030658,transport vesicle membrane,1/93,209/19559,0.632664626,0.655708702,0.421188371,AP1G2,1
GO:0005882,intermediate filament,1/93,215/19559,0.643132423,0.664357915,0.426744112,CSNK1A1,1
GO:0005759,mitochondrial matrix,2/93,473/19559,0.661549905,0.681135264,0.437520886,CDK1/HSPA1L,2
GO:0036464,cytoplasmic ribonucleoprotein granule,1/93,233/19559,0.672797452,0.690444598,0.44350065,SQSTM1,1
GO:0005802,trans-Golgi network,1/93,245/19559,0.691205057,0.707016937,0.454145738,APP,1
GO:0045111,intermediate filament cytoskeleton,1/93,251/19559,0.700020859,0.713702049,0.458439856,CSNK1A1,1
GO:0098798,mitochondrial protein complex,1/93,265/19559,0.719634529,0.731316907,0.469754597,APOO,1
GO:0000151,ubiquitin ligase complex,1/93,287/19559,0.747922584,0.757604429,0.486640141,CKS1B,1
GO:0030667,secretory granule membrane,1/93,306/19559,0.77006795,0.77752022,0.499432864,PSEN1,1
GO:0031301,integral component of organelle membrane,1/93,367/19559,0.82895064,0.834281512,0.535892951,APOO,1
GO:0031300,intrinsic component of organelle membrane,1/93,398/19559,0.852879779,0.855613368,0.549595269,APOO,1
GO:0009897,external side of plasma membrane,1/93,417/19559,0.865876176,0.865876176,0.556187488,ANXA1,1
GO:0060271,cilium assembly,29/90,377/18866,1.95276E-27,5.45992E-24,3.72463E-24,HSP90AA1/AKAP9/ATXN10/AVIL/CCDC39/CCDC40/CCDC63/CCDC65/CCDC88A/CDK1/CDK5RAP2/CEP120/CEP290/CKAP5/CLASP1/CSNK1D/CSNK1E/HAP1/HAUS5/HAUS6/HAUS7/HAUS8/HDAC6/HSPB11/HTT/PAFAH1B1/PRKACA/YWHAE/YWHAG,29
GO:0044782,cilium organization,29/90,397/18866,8.68472E-27,1.21412E-23,8.28248E-24,HSP90AA1/AKAP9/ATXN10/AVIL/CCDC39/CCDC40/CCDC63/CCDC65/CCDC88A/CDK1/CDK5RAP2/CEP120/CEP290/CKAP5/CLASP1/CSNK1D/CSNK1E/HAP1/HAUS5/HAUS6/HAUS7/HAUS8/HDAC6/HSPB11/HTT/PAFAH1B1/PRKACA/YWHAE/YWHAG,29
GO:0097711,ciliary basal body-plasma membrane docking,17/90,95/18866,1.32707E-22,1.23683E-19,8.43736E-20,HSP90AA1/AKAP9/CDK1/CDK5RAP2/CEP290/CKAP5/CLASP1/CSNK1D/CSNK1E/HAUS5/HAUS6/HAUS7/HAUS8/PAFAH1B1/PRKACA/YWHAE/YWHAG,17
GO:0010389,regulation of G2/M transition of mitotic cell cycle,19/90,200/18866,9.47451E-20,6.62269E-17,4.51785E-17,HSP90AA1/AKAP9/APP/AURKA/CDK1/CDK5RAP2/CEP290/CKAP5/CLASP1/CSNK1D/CSNK1E/HAUS5/HAUS6/HAUS7/HAUS8/PAFAH1B1/PRKACA/YWHAE/YWHAG,19
GO:1902749,regulation of cell cycle G2/M phase transition,19/90,217/18866,4.50797E-19,2.52086E-16,1.71967E-16,HSP90AA1/AKAP9/APP/AURKA/CDK1/CDK5RAP2/CEP290/CKAP5/CLASP1/CSNK1D/CSNK1E/HAUS5/HAUS6/HAUS7/HAUS8/PAFAH1B1/PRKACA/YWHAE/YWHAG,19
GO:0140056,organelle localization by membrane tethering,17/90,171/18866,4.41738E-18,2.0585E-15,1.40426E-15,HSP90AA1/AKAP9/CDK1/CDK5RAP2/CEP290/CKAP5/CLASP1/CSNK1D/CSNK1E/HAUS5/HAUS6/HAUS7/HAUS8/PAFAH1B1/PRKACA/YWHAE/YWHAG,17
GO:0000086,G2/M transition of mitotic cell cycle,19/90,254/18866,8.8635E-18,3.54034E-15,2.41514E-15,HSP90AA1/AKAP9/APP/AURKA/CDK1/CDK5RAP2/CEP290/CKAP5/CLASP1/CSNK1D/CSNK1E/HAUS5/HAUS6/HAUS7/HAUS8/PAFAH1B1/PRKACA/YWHAE/YWHAG,19
GO:0022406,membrane docking,17/90,180/18866,1.06632E-17,3.7268E-15,2.54234E-15,HSP90AA1/AKAP9/CDK1/CDK5RAP2/CEP290/CKAP5/CLASP1/CSNK1D/CSNK1E/HAUS5/HAUS6/HAUS7/HAUS8/PAFAH1B1/PRKACA/YWHAE/YWHAG,17
GO:0044839,cell cycle G2/M phase transition,19/90,273/18866,3.42237E-17,1.06322E-14,7.25302E-15,HSP90AA1/AKAP9/APP/AURKA/CDK1/CDK5RAP2/CEP290/CKAP5/CLASP1/CSNK1D/CSNK1E/HAUS5/HAUS6/HAUS7/HAUS8/PAFAH1B1/PRKACA/YWHAE/YWHAG,19
GO:1901990,regulation of mitotic cell cycle phase transition,22/90,448/18866,1.32383E-16,3.70142E-14,2.52503E-14,HSP90AA1/AKAP9/AKT1/ANXA1/APP/AURKA/CDK1/CDK2AP2/CDK5RAP2/CEP290/CKAP5/CLASP1/CSNK1D/CSNK1E/HAUS5/HAUS6/HAUS7/HAUS8/PAFAH1B1/PRKACA/YWHAE/YWHAG,22
GO:1901987,regulation of cell cycle phase transition,22/90,486/18866,7.23744E-16,1.83963E-13,1.25495E-13,HSP90AA1/AKAP9/AKT1/ANXA1/APP/AURKA/CDK1/CDK2AP2/CDK5RAP2/CEP290/CKAP5/CLASP1/CSNK1D/CSNK1E/HAUS5/HAUS6/HAUS7/HAUS8/PAFAH1B1/PRKACA/YWHAE/YWHAG,22
GO:0031023,microtubule organizing center organization,13/90,136/18866,8.11484E-14,1.89076E-11,1.28983E-11,AURKA/CCDC78/CDK1/CDK5RAP2/CEP120/CKAP5/CLASP1/CTNNB1/HAUS5/HAUS6/HAUS7/HAUS8/PAFAH1B1,13
GO:0032886,regulation of microtubule-based process,15/90,240/18866,4.6847E-13,1.00757E-10,6.87341E-11,AKAP9/AURKA/CCDC39/CCDC40/CCDC65/CDK2AP2/CDK5RAP2/CEP120/CKAP5/CLASP1/CTNNB1/GSK3B/HAP1/HDAC6/PAFAH1B1,15
GO:0018105,peptidyl-serine phosphorylation,15/90,310/18866,1.85275E-11,3.7002E-09,2.5242E-09,HSP90AA1/AKAP9/AKT1/APP/AURKA/CDK1/CSNK1A1/CSNK1D/CSNK1E/CSNK1G1/GSK3B/HDAC6/HIPK1/HSP90AB1/PRKACA,15
GO:0018209,peptidyl-serine modification,15/90,333/18866,5.09109E-11,9.4898E-09,6.47373E-09,HSP90AA1/AKAP9/AKT1/APP/AURKA/CDK1/CSNK1A1/CSNK1D/CSNK1E/CSNK1G1/GSK3B/HDAC6/HIPK1/HSP90AB1/PRKACA,15
GO:0010821,regulation of mitochondrion organization,12/90,191/18866,1.12734E-10,1.97003E-08,1.34391E-08,AKT1/GSK3B/HDAC6/HIF1A/HIGD1A/HSPA1L/HTT/SQSTM1/YWHAB/YWHAE/YWHAG/YWHAQ,12
GO:0007018,microtubule-based movement,15/90,368/18866,2.0597E-10,3.38761E-08,2.31095E-08,AP3B2/AP3M2/APP/CCDC39/CCDC40/CCDC63/CCDC65/HAP1/HDAC6/HIF1A/HSPA8/HSPB11/HTT/PAFAH1B1/ZBBX,15
GO:0007098,centrosome cycle,10/90,125/18866,4.14136E-10,6.43291E-08,4.38839E-08,AURKA/CDK1/CDK5RAP2/CEP120/CKAP5/CTNNB1/HAUS5/HAUS6/HAUS7/HAUS8,10
GO:1903829,positive regulation of cellular protein localization,14/90,338/18866,7.1089E-10,1.04613E-07,7.13647E-08,AKT1/CCDC88A/CDK1/CEP290/GSK3B/HSP90AB1/HSPA1L/PRKACA/PSEN1/SQSTM1/YWHAB/YWHAE/YWHAG/YWHAQ,14
GO:0090316,positive regulation of intracellular protein transport,11/90,182/18866,1.06803E-09,1.49311E-07,1.01857E-07,CDK1/CEP290/GSK3B/HSP90AB1/HSPA1L/PRKACA/PSEN1/YWHAB/YWHAE/YWHAG/YWHAQ,11
GO:0070507,regulation of microtubule cytoskeleton organization,11/90,190/18866,1.68428E-09,2.14057E-07,1.46025E-07,AKAP9/AURKA/CDK2AP2/CDK5RAP2/CEP120/CKAP5/CLASP1/CTNNB1/GSK3B/HDAC6/PAFAH1B1,11
GO:0099111,microtubule-based transport,11/90,190/18866,1.68428E-09,2.14057E-07,1.46025E-07,AP3B2/AP3M2/APP/CCDC39/CCDC40/HAP1/HIF1A/HSPA8/HSPB11/HTT/PAFAH1B1,11
GO:0043393,regulation of protein binding,11/90,211/18866,5.06955E-09,6.16281E-07,4.20413E-07,AKT1/APP/AURKA/CSNK1E/CTNNBIP1/GSK3B/HDAC5/HSF1/HSP90AB1/PRKACA/PSEN1,11
GO:0010822,positive regulation of mitochondrion organization,9/90,119/18866,5.35602E-09,6.23976E-07,4.25662E-07,GSK3B/HDAC6/HIF1A/HSPA1L/HTT/YWHAB/YWHAE/YWHAG/YWHAQ,9
GO:0032388,positive regulation of intracellular transport,11/90,222/18866,8.61158E-09,9.63119E-07,6.57018E-07,CDK1/CEP290/GSK3B/HSP90AB1/HSPA1L/PRKACA/PSEN1/YWHAB/YWHAE/YWHAG/YWHAQ,11
GO:0051098,regulation of binding,13/90,367/18866,1.96719E-08,2.11548E-06,1.44313E-06,AKT1/APP/AURKA/CSNK1A1/CSNK1E/CTNNB1/CTNNBIP1/GSK3B/HDAC5/HSF1/HSP90AB1/PRKACA/PSEN1,13
GO:1904951,positive regulation of establishment of protein localization,13/90,370/18866,2.16558E-08,2.24258E-06,1.52984E-06,CDK1/CEP120/CEP290/GSK3B/HIF1A/HSP90AB1/HSPA1L/PRKACA/PSEN1/YWHAB/YWHAE/YWHAG/YWHAQ,13
GO:0030705,cytoskeleton-dependent intracellular transport,10/90,200/18866,3.9206E-08,3.87604E-06,2.64415E-06,AP3B2/AP3M2/APP/CCDC88A/HAP1/HIF1A/HSPA8/HSPB11/HTT/PAFAH1B1,10
GO:0031331,positive regulation of cellular catabolic process,13/90,390/18866,4.02021E-08,3.87604E-06,2.64415E-06,HSP90AA1/AKT1/APP/AURKA/CSNK1A1/CSNK1D/CSNK1E/GSK3B/HDAC6/HIF1A/HSF1/HTT/PSEN1,13
GO:0008088,axo-dendritic transport,7/90,70/18866,4.16655E-08,3.88322E-06,2.64905E-06,AP3B2/AP3M2/APP/HAP1/HIF1A/HSPA8/PAFAH1B1,7
GO:0042176,regulation of protein catabolic process,13/90,397/18866,4.94966E-08,4.46428E-06,3.04543E-06,HSP90AA1/AKT1/AURKA/CSNK1A1/CSNK1D/CSNK1E/EEF1A1/EEF1A2/GSK3B/HGS/HSP90AB1/PRKACA/PSEN1,13
GO:0033157,regulation of intracellular protein transport,11/90,264/18866,5.12812E-08,4.4807E-06,3.05663E-06,CDK1/CEP290/GSK3B/HSP90AB1/HSPA1L/PRKACA/PSEN1/YWHAB/YWHAE/YWHAG/YWHAQ,11
GO:0010970,transport along microtubule,9/90,161/18866,7.5058E-08,6.35946E-06,4.33828E-06,AP3B2/AP3M2/APP/HAP1/HIF1A/HSPA8/HSPB11/HTT/PAFAH1B1,9
GO:1900034,regulation of cellular response to heat,7/90,79/18866,9.73162E-08,7.79861E-06,5.32003E-06,HSP90AA1/GSK3B/HSF1/HSP90AB1/HSPA1L/HSPA8/YWHAE,7
GO:0009408,response to heat,9/90,166/18866,9.7622E-08,7.79861E-06,5.32003E-06,HSP90AA1/AKT1/GSK3B/HSF1/HSP90AB1/HSPA1L/HSPA8/PRKACA/YWHAE,9
GO:0051222,positive regulation of protein transport,12/90,354/18866,1.16525E-07,9.0501E-06,6.17378E-06,CDK1/CEP290/GSK3B/HIF1A/HSP90AB1/HSPA1L/PRKACA/PSEN1/YWHAB/YWHAE/YWHAG/YWHAQ,12
GO:0032386,regulation of intracellular transport,12/90,358/18866,1.31583E-07,9.94339E-06,6.78316E-06,CDK1/CEP290/GSK3B/HAP1/HSP90AB1/HSPA1L/PRKACA/PSEN1/YWHAB/YWHAE/YWHAG/YWHAQ,12
GO:0034605,cellular response to heat,8/90,125/18866,1.45826E-07,1.07297E-05,7.31958E-06,HSP90AA1/GSK3B/HSF1/HSP90AB1/HSPA1L/HSPA8/PRKACA/YWHAE,8
GO:0009266,response to temperature stimulus,10/90,233/18866,1.64183E-07,1.17707E-05,8.02969E-06,HSP90AA1/AKT1/ANO3/GSK3B/HSF1/HSP90AB1/HSPA1L/HSPA8/PRKACA/YWHAE,10
GO:0032436,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,7/90,87/18866,1.90216E-07,1.32961E-05,9.0703E-06,AKT1/AURKA/CSNK1A1/CSNK1D/CSNK1E/GSK3B/PSEN1,7
GO:0032434,regulation of proteasomal ubiquitin-dependent protein catabolic process,8/90,131/18866,2.09544E-07,1.42899E-05,9.74825E-06,AKT1/AURKA/CSNK1A1/CSNK1D/CSNK1E/GSK3B/HSP90AB1/PSEN1,8
GO:0007051,spindle organization,9/90,183/18866,2.24415E-07,1.49396E-05,1.01915E-05,AURKA/CEP120/CKAP5/CLASP1/CSNK1D/HAUS5/HAUS6/HAUS7/HAUS8,9
GO:0009896,positive regulation of catabolic process,13/90,454/18866,2.33246E-07,1.51664E-05,1.03462E-05,HSP90AA1/AKT1/APP/AURKA/CSNK1A1/CSNK1D/CSNK1E/GSK3B/HDAC6/HIF1A/HSF1/HTT/PSEN1,13
GO:0007389,pattern specification process,13/90,455/18866,2.39184E-07,1.51991E-05,1.03685E-05,AR/AURKA/CCDC39/CCDC40/CTNNB1/CTNNBIP1/HHIP/HIF1A/HIPK1/HSPB11/PRKACA/PRKACB/PSEN1,13
GO:0010256,endomembrane system organization,13/90,468/18866,3.29738E-07,2.04877E-05,1.39763E-05,AKAP9/AKT1/ANO3/ANXA8/AR/CDK1/CLASP1/CSNK1A1/CSNK1D/HGS/HTT/PAFAH1B1/SQSTM1,13
GO:0061136,regulation of proteasomal protein catabolic process,9/90,193/18866,3.52153E-07,2.14048E-05,1.46018E-05,AKT1/AURKA/CSNK1A1/CSNK1D/CSNK1E/GSK3B/HSP90AB1/PRKACA/PSEN1,9
GO:1903362,regulation of cellular protein catabolic process,10/90,260/18866,4.5184E-07,2.68796E-05,1.83367E-05,HSP90AA1/AKT1/AURKA/CSNK1A1/CSNK1D/CSNK1E/GSK3B/HSP90AB1/PRKACA/PSEN1,10
GO:0060562,epithelial tube morphogenesis,11/90,331/18866,4.97268E-07,2.89659E-05,1.97599E-05,AR/CCDC39/CCDC40/CEP290/CTNNB1/CTNNBIP1/HHIP/HIF1A/PRKACA/PRKACB/PSEN1,11
GO:1903364,positive regulation of cellular protein catabolic process,8/90,149/18866,5.62301E-07,3.17284E-05,2.16444E-05,HSP90AA1/AKT1/AURKA/CSNK1A1/CSNK1D/CSNK1E/GSK3B/PSEN1,8
GO:2000060,positive regulation of ubiquitin-dependent protein catabolic process,7/90,102/18866,5.67389E-07,3.17284E-05,2.16444E-05,AKT1/AURKA/CSNK1A1/CSNK1D/CSNK1E/GSK3B/PSEN1,7
GO:2001233,regulation of apoptotic signaling pathway,12/90,413/18866,6.06287E-07,3.32388E-05,2.26747E-05,AKT1/AR/CTNNB1/GSK3B/HIF1A/HIGD1A/HTT/PSEN1/YWHAB/YWHAE/YWHAG/YWHAQ,12
GO:1901030,positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway,5/90,35/18866,6.40292E-07,3.4428E-05,2.3486E-05,GSK3B/YWHAB/YWHAE/YWHAG/YWHAQ,5
GO:0046824,positive regulation of nucleocytoplasmic transport,6/90,66/18866,7.18819E-07,3.79211E-05,2.58689E-05,CDK1/GSK3B/HSP90AB1/PRKACA/PSEN1/YWHAE,6
GO:0051650,establishment of vesicle localization,9/90,212/18866,7.74834E-07,4.01192E-05,2.73684E-05,AP3B2/AP3M2/CLASP1/CSNK1D/CTNNB1/HAP1/HTT/PAFAH1B1/PSEN1,9
GO:0061684,chaperone-mediated autophagy,4/90,16/18866,8.43513E-07,4.26047E-05,2.9064E-05,HSP90AA1/EEF1A1/EEF1A2/HSPA8,4
GO:0071542,dopaminergic neuron differentiation,5/90,37/18866,8.53313E-07,4.26047E-05,2.9064E-05,CSNK1D/CSNK1E/CTNNB1/GSK3B/HIF1A,5
GO:2000058,regulation of ubiquitin-dependent protein catabolic process,8/90,159/18866,9.20771E-07,4.51663E-05,3.08114E-05,AKT1/AURKA/CSNK1A1/CSNK1D/CSNK1E/GSK3B/HSP90AB1/PSEN1,8
GO:1901800,positive regulation of proteasomal protein catabolic process,7/90,110/18866,9.48042E-07,4.57022E-05,3.1177E-05,AKT1/AURKA/CSNK1A1/CSNK1D/CSNK1E/GSK3B/PSEN1,7
GO:0051656,establishment of organelle localization,12/90,432/18866,9.73452E-07,4.61317E-05,3.147E-05,AP3B2/AP3M2/CDK5RAP2/CEP120/CLASP1/CSNK1D/CTNNB1/HAP1/HIF1A/HTT/PAFAH1B1/PSEN1,12
GO:1903050,regulation of proteolysis involved in cellular protein catabolic process,9/90,225/18866,1.27148E-06,5.86891E-05,4.00364E-05,AKT1/AURKA/CSNK1A1/CSNK1D/CSNK1E/GSK3B/HSP90AB1/PRKACA/PSEN1,9
GO:0051225,spindle assembly,7/90,115/18866,1.28041E-06,5.86891E-05,4.00364E-05,AURKA/CLASP1/CSNK1D/HAUS5/HAUS6/HAUS7/HAUS8,7
GO:0051648,vesicle localization,9/90,229/18866,1.47127E-06,6.63496E-05,4.52622E-05,AP3B2/AP3M2/CLASP1/CSNK1D/CTNNB1/HAP1/HTT/PAFAH1B1/PSEN1,9
GO:0021987,cerebral cortex development,7/90,118/18866,1.52306E-06,6.75948E-05,4.61116E-05,CEP120/CTNNB1/GSK3B/HIF1A/PAFAH1B1/PSEN1/YWHAE,7
GO:0031016,pancreas development,6/90,79/18866,2.09265E-06,9.14224E-05,6.23663E-05,AKT1/ANXA1/CCDC39/CCDC40/CTNNB1/GSK3B,6
GO:0008637,apoptotic mitochondrial changes,7/90,125/18866,2.24231E-06,9.64537E-05,6.57985E-05,AKT1/GSK3B/HIGD1A/YWHAB/YWHAE/YWHAG/YWHAQ,7
GO:0051204,protein insertion into mitochondrial membrane,5/90,45/18866,2.32096E-06,9.68567E-05,6.60735E-05,HSP90AA1/YWHAB/YWHAE/YWHAG/YWHAQ,5
GO:1901028,regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway,5/90,45/18866,2.32096E-06,9.68567E-05,6.60735E-05,GSK3B/YWHAB/YWHAE/YWHAG/YWHAQ,5
