term,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0007369,gastrulation,4/108,189/18866,0.023353038,0.096105422,0.069511847,CLASP1/CTNNB1/PRKACA/PRKAR1A,4
GO:0043534,blood vessel endothelial cell migration,4/108,189/18866,0.023353038,0.096105422,0.069511847,AKT1/ANXA1/HDAC5/HIF1A,4
GO:0032868,response to insulin,5/108,283/18866,0.023410493,0.09620143,0.069581289,AKT1/EEF2K/GSK3B/HDAC5/YWHAG,5
GO:0050905,neuromuscular process,3/108,107/18866,0.023568415,0.096428684,0.069745658,APP/CDH23/PAFAH1B1,3
GO:0099175,regulation of postsynapse organization,3/108,107/18866,0.023568415,0.096428684,0.069745658,EEF2K/HSPA8/PAFAH1B1,3
GO:1903426,regulation of reactive oxygen species biosynthetic process,3/108,107/18866,0.023568415,0.096428684,0.069745658,HSP90AB1/AKT1/HSP90AA1,3
GO:0043270,positive regulation of ion transport,5/108,284/18866,0.023724827,0.096927951,0.070106772,AKAP9/AKT1/HAP1/HTT/PSEN1,5
GO:0051602,response to electrical stimulus,2/108,42/18866,0.024089643,0.09812656,0.070973711,AKAP9/EEF1A2,2
GO:0071887,leukocyte apoptotic process,3/108,108/18866,0.024143262,0.09812656,0.070973711,AKT1/ANXA1/HIF1A,3
GO:0150063,visual system development,6/108,388/18866,0.024152997,0.09812656,0.070973711,CEP290/CTNNB1/HIF1A/HIPK1/PRPH2/PSEN1,6
GO:0035265,organ growth,4/108,191/18866,0.024157443,0.09812656,0.070973711,AKT1/AR/CDK1/PRKAR1A,4
GO:0140014,mitotic nuclear division,5/108,286/18866,0.02436167,0.098813739,0.071470739,AURKA/CDK1/CDK5RAP2/CLASP1/TUBG1,5
GO:0000082,G1/S transition of mitotic cell cycle,5/108,287/18866,0.024684196,0.099834644,0.072209147,AKT1/ANXA1/AURKA/CDK1/CDK2AP2,5
GO:0021700,developmental maturation,5/108,287/18866,0.024684196,0.099834644,0.072209147,APP/AURKA/CTNNB1/HIF1A/PRKACA,5
GO:2000278,regulation of DNA biosynthetic process,3/108,109/18866,0.024725676,0.099859141,0.072226865,HSP90AB1/CTNNB1/HSP90AA1,3
GO:0071248,cellular response to metal ion,4/108,193/18866,0.024978504,0.099942537,0.072287185,AKT1/APP/EEF2K/HSF1,4
GO:1903046,meiotic cell cycle process,4/108,193/18866,0.024978504,0.099942537,0.072287185,AURKA/HSF1/PRKAR1A/TUBG1,4
GO:0072593,reactive oxygen species metabolic process,5/108,288/18866,0.025009466,0.099942537,0.072287185,HSP90AB1/AKT1/HDAC6/HIF1A/HSP90AA1,5
GO:0008631,intrinsic apoptotic signaling pathway in response to oxidative stress,2/108,43/18866,0.025171764,0.099942537,0.072287185,AKT1/HIF1A,2
GO:0016339,calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules,2/108,43/18866,0.025171764,0.099942537,0.072287185,CDH23/CDHR3,2
GO:0021762,substantia nigra development,2/108,43/18866,0.025171764,0.099942537,0.072287185,YWHAE/YWHAQ,2
GO:0030521,androgen receptor signaling pathway,2/108,43/18866,0.025171764,0.099942537,0.072287185,AR/HDAC6,2
GO:0050850,positive regulation of calcium-mediated signaling,2/108,43/18866,0.025171764,0.099942537,0.072287185,HAP1/HTT,2
GO:0060119,inner ear receptor cell development,2/108,43/18866,0.025171764,0.099942537,0.072287185,CDH23/PAFAH1B1,2
GO:0061462,protein localization to lysosome,2/108,43/18866,0.025171764,0.099942537,0.072287185,HGS/HSPA8,2
GO:0071364,cellular response to epidermal growth factor stimulus,2/108,43/18866,0.025171764,0.099942537,0.072287185,AKT1/EEF1A1,2
GO:2000648,positive regulation of stem cell proliferation,2/108,43/18866,0.025171764,0.099942537,0.072287185,CTNNB1/HIF1A,2
GO:0071867,response to monoamine,3/108,110/18866,0.025315655,0.100231505,0.072496191,APP/GSK3B/PRKACA,3
GO:0071869,response to catecholamine,3/108,110/18866,0.025315655,0.100231505,0.072496191,APP/GSK3B/PRKACA,3
GO:0010976,positive regulation of neuron projection development,5/108,290/18866,0.025668272,0.101485075,0.073402883,AVIL/EEF2K/PAFAH1B1/PSEN1/TUBB2B,5
GO:0048880,sensory system development,6/108,394/18866,0.025789971,0.101823428,0.073647609,CEP290/CTNNB1/HIF1A/HIPK1/PRPH2/PSEN1,6
GO:0006821,chloride transport,3/108,111/18866,0.025913196,0.10202416,0.073792796,ANO2/ANO3/CLCN1,3
GO:0035305,negative regulation of dephosphorylation,3/108,111/18866,0.025913196,0.10202416,0.073792796,GSK3B/YWHAB/YWHAE,3
GO:0009566,fertilization,4/108,196/18866,0.026241469,0.102582748,0.074196816,AR/CDK1/HSPA1L/TUBGCP3,4
GO:0010463,mesenchymal cell proliferation,2/108,44/18866,0.02627341,0.102582748,0.074196816,CTNNB1/CTNNBIP1,2
GO:0010824,regulation of centrosome duplication,2/108,44/18866,0.02627341,0.102582748,0.074196816,CDK5RAP2/CEP120,2
GO:0017145,stem cell division,2/108,44/18866,0.02627341,0.102582748,0.074196816,CDK2AP2/PAFAH1B1,2
GO:0032881,regulation of polysaccharide metabolic process,2/108,44/18866,0.02627341,0.102582748,0.074196816,AKT1/GSK3B,2
GO:0035329,hippo signaling,2/108,44/18866,0.02627341,0.102582748,0.074196816,YWHAB/YWHAE,2
GO:0010927,cellular component assembly involved in morphogenesis,3/108,112/18866,0.026518294,0.103252859,0.074681499,CLASP1/PAFAH1B1/PRKAR1A,3
GO:0099565,"chemical synaptic transmission, postsynaptic",3/108,112/18866,0.026518294,0.103252859,0.074681499,AKT1/APP/GSK3B,3
GO:0042493,response to drug,6/108,397/18866,0.026635617,0.103566625,0.074908442,HSP90AB1/ANXA1/CDK1/CTNNB1/HDAC5/HSF1,6
GO:0002223,stimulatory C-type lectin receptor signaling pathway,3/108,113/18866,0.027130944,0.105202382,0.076091564,PRKACA/PRKACB/PRKACG,3
GO:0007009,plasma membrane organization,3/108,113/18866,0.027130944,0.105202382,0.076091564,AKT1/ANO3/AR,3
GO:0014002,astrocyte development,2/108,45/18866,0.027394329,0.105932253,0.076619471,APP/PSEN1,2
GO:0035315,hair cell differentiation,2/108,45/18866,0.027394329,0.105932253,0.076619471,CTNNB1/PAFAH1B1,2
GO:0051348,negative regulation of transferase activity,5/108,296/18866,0.027711303,0.107011182,0.077399846,AKT1/GSK3B/PRKAR1A/PSEN1/YWHAG,5
GO:0032411,positive regulation of transporter activity,3/108,114/18866,0.027751141,0.107018422,0.077405084,AKAP9/HAP1/HTT,3
GO:0016052,carbohydrate catabolic process,4/108,200/18866,0.027984307,0.10762314,0.077842468,ALDH1A1/APP/HIF1A/PSEN1,4
GO:1901888,regulation of cell junction assembly,4/108,200/18866,0.027984307,0.10762314,0.077842468,APP/CLASP1/EEF2K/PRKACA,4
GO:0006096,glycolytic process,3/108,115/18866,0.028378878,0.108553434,0.078515338,APP/HIF1A/PSEN1,3
GO:0045765,regulation of angiogenesis,6/108,403/18866,0.028381947,0.108553434,0.078515338,ANXA1/CTNNB1/HDAC5/HGS/HIF1A/HIPK1,6
GO:0001763,morphogenesis of a branching structure,4/108,201/18866,0.028430578,0.108553434,0.078515338,AR/CTNNB1/CTNNBIP1/HHIP,4
GO:0005978,glycogen biosynthetic process,2/108,46/18866,0.028534266,0.108553434,0.078515338,AKT1/GSK3B,2
GO:0009250,glucan biosynthetic process,2/108,46/18866,0.028534266,0.108553434,0.078515338,AKT1/GSK3B,2
GO:0031641,regulation of myelination,2/108,46/18866,0.028534266,0.108553434,0.078515338,AKT1/CTNNB1,2
GO:0048538,thymus development,2/108,46/18866,0.028534266,0.108553434,0.078515338,CTNNB1/PSEN1,2
GO:2000142,"regulation of DNA-templated transcription, initiation",2/108,46/18866,0.028534266,0.108553434,0.078515338,CTNNB1/CTNNBIP1,2
GO:0002220,innate immune response activating cell surface receptor signaling pathway,3/108,116/18866,0.029014149,0.110081944,0.079620891,PRKACA/PRKACB/PRKACG,3
GO:0006757,ATP generation from ADP,3/108,116/18866,0.029014149,0.110081944,0.079620891,APP/HIF1A/PSEN1,3
GO:0002758,innate immune response-activating signal transduction,3/108,117/18866,0.029656944,0.111457372,0.08061572,PRKACA/PRKACB/PRKACG,3
GO:0072676,lymphocyte migration,3/108,117/18866,0.029656944,0.111457372,0.08061572,AKT1/APP/CCL1,3
GO:0006378,mRNA polyadenylation,2/108,47/18866,0.029692971,0.111457372,0.08061572,APP/HSF1,2
GO:0008542,visual learning,2/108,47/18866,0.029692971,0.111457372,0.08061572,APP/HIF1A,2
GO:0032369,negative regulation of lipid transport,2/108,47/18866,0.029692971,0.111457372,0.08061572,AKT1/APOC1,2
GO:0048599,oocyte development,2/108,47/18866,0.029692971,0.111457372,0.08061572,AURKA/CTNNB1,2
GO:0048806,genitalia development,2/108,47/18866,0.029692971,0.111457372,0.08061572,AR/CTNNB1,2
GO:0070849,response to epidermal growth factor,2/108,47/18866,0.029692971,0.111457372,0.08061572,AKT1/EEF1A1,2
GO:0050890,cognition,5/108,302/18866,0.02985535,0.111917861,0.080948786,APP/HIF1A/HTT/PAFAH1B1/PSEN1,5
GO:0051209,release of sequestered calcium ion into cytosol,3/108,118/18866,0.030307256,0.113461029,0.08206494,HAP1/HTT/PRKACA,3
GO:0042220,response to cocaine,2/108,48/18866,0.030870198,0.114957845,0.083147568,HSP90AB1/HDAC5,2
GO:0042461,photoreceptor cell development,2/108,48/18866,0.030870198,0.114957845,0.083147568,CDHR1/CEP290,2
GO:0043631,RNA polyadenylation,2/108,48/18866,0.030870198,0.114957845,0.083147568,APP/HSF1,2
GO:0061001,regulation of dendritic spine morphogenesis,2/108,48/18866,0.030870198,0.114957845,0.083147568,EEF2K/PAFAH1B1,2
GO:0051283,negative regulation of sequestering of calcium ion,3/108,119/18866,0.030965075,0.115159033,0.083293086,HAP1/HTT/PRKACA,3
GO:0071456,cellular response to hypoxia,4/108,208/18866,0.03167344,0.117638243,0.085086267,AKT1/HIF1A/HIGD1A/VHL,4
GO:0042059,negative regulation of epidermal growth factor receptor signaling pathway,2/108,49/18866,0.0320657,0.118161056,0.085464411,HGS/PSEN1,2
GO:0070231,T cell apoptotic process,2/108,49/18866,0.0320657,0.118161056,0.085464411,AKT1/HIF1A,2
GO:0086009,membrane repolarization,2/108,49/18866,0.0320657,0.118161056,0.085464411,AKAP9/YWHAE,2
GO:0090199,regulation of release of cytochrome c from mitochondria,2/108,49/18866,0.0320657,0.118161056,0.085464411,AKT1/HIGD1A,2
GO:1900087,positive regulation of G1/S transition of mitotic cell cycle,2/108,49/18866,0.0320657,0.118161056,0.085464411,AKT1/ANXA1,2
GO:2000059,negative regulation of ubiquitin-dependent protein catabolic process,2/108,49/18866,0.0320657,0.118161056,0.085464411,HSP90AB1/PSEN1,2
GO:0002065,columnar/cuboidal epithelial cell differentiation,3/108,121/18866,0.032303196,0.118417046,0.085649565,GSK3B/HIF1A/PAFAH1B1,3
GO:0051282,regulation of sequestering of calcium ion,3/108,121/18866,0.032303196,0.118417046,0.085649565,HAP1/HTT/PRKACA,3
GO:0098661,inorganic anion transmembrane transport,3/108,121/18866,0.032303196,0.118417046,0.085649565,ANO2/ANO3/CLCN1,3
GO:1900542,regulation of purine nucleotide metabolic process,3/108,121/18866,0.032303196,0.118417046,0.085649565,APP/HIF1A/PSEN1,3
GO:0045216,cell-cell junction organization,4/108,210/18866,0.032638367,0.119490332,0.08642586,CDHR3/CTNNB1/HIPK1/PRKACA,4
GO:0010769,regulation of cell morphogenesis involved in differentiation,5/108,310/18866,0.032873443,0.119665914,0.086552856,EEF2K/GSK3B/PAFAH1B1/PSEN1/TUBB2B,5
GO:0044843,cell cycle G1/S phase transition,5/108,310/18866,0.032873443,0.119665914,0.086552856,AKT1/ANXA1/AURKA/CDK1/CDK2AP2,5
GO:0090287,regulation of cellular response to growth factor stimulus,5/108,310/18866,0.032873443,0.119665914,0.086552856,HSP90AB1/CTNNB1/HGS/HHIP/HIF1A,5
GO:0001539,cilium or flagellum-dependent cell motility,3/108,122/18866,0.032983475,0.119665914,0.086552856,CCDC39/CCDC40/CCDC65,3
GO:0021782,glial cell development,3/108,122/18866,0.032983475,0.119665914,0.086552856,AKT1/APP/PSEN1,3
GO:0043244,regulation of protein-containing complex disassembly,3/108,122/18866,0.032983475,0.119665914,0.086552856,AVIL/CLASP1/HDAC6,3
GO:0060285,cilium-dependent cell motility,3/108,122/18866,0.032983475,0.119665914,0.086552856,CCDC39/CCDC40/CCDC65,3
GO:0050679,positive regulation of epithelial cell proliferation,4/108,211/18866,0.033127252,0.119966954,0.086770594,AKT1/AR/CTNNB1/HIF1A,4
GO:0046034,ATP metabolic process,5/108,311/18866,0.033263633,0.119966954,0.086770594,APP/CDK1/HIF1A/HSPA8/PSEN1,5
GO:0001961,positive regulation of cytokine-mediated signaling pathway,2/108,50/18866,0.033279233,0.119966954,0.086770594,HIF1A/PAFAH1B1,2
GO:0031648,protein destabilization,2/108,50/18866,0.033279233,0.119966954,0.086770594,HDAC6/HTT,2
GO:0048546,digestive tract morphogenesis,2/108,50/18866,0.033279233,0.119966954,0.086770594,CTNNB1/HIF1A,2
GO:0002685,regulation of leukocyte migration,4/108,212/18866,0.033620424,0.12045579,0.087124163,AKT1/ANXA1/APP/CCL1,4
GO:0030278,regulation of ossification,4/108,212/18866,0.033620424,0.12045579,0.087124163,CTNNB1/CTNNBIP1/HIF1A/PRKACA,4
GO:0051701,interaction with host,4/108,212/18866,0.033620424,0.12045579,0.087124163,CDHR3/CDK1/CTNNB1/HAVCR1,4
GO:0070588,calcium ion transmembrane transport,5/108,312/18866,0.033656713,0.12045579,0.087124163,HAP1/HTT/PRKACA/PSEN1/YWHAE,5
GO:0006140,regulation of nucleotide metabolic process,3/108,123/18866,0.033671218,0.12045579,0.087124163,APP/HIF1A/PSEN1,3
GO:1904375,regulation of protein localization to cell periphery,3/108,123/18866,0.033671218,0.12045579,0.087124163,AKT1/AR/SQSTM1,3
GO:0031929,TOR signaling,3/108,124/18866,0.034366412,0.122476504,0.08858572,AKT1/CCDC88A/HIF1A,3
GO:0046031,ADP metabolic process,3/108,124/18866,0.034366412,0.122476504,0.08858572,APP/HIF1A/PSEN1,3
GO:0051101,regulation of DNA binding,3/108,124/18866,0.034366412,0.122476504,0.08858572,CTNNB1/CTNNBIP1/PSEN1,3
GO:0006984,ER-nucleus signaling pathway,2/108,51/18866,0.034510556,0.122525514,0.088621169,GSK3B/HSP90B1,2
GO:0032873,negative regulation of stress-activated MAPK cascade,2/108,51/18866,0.034510556,0.122525514,0.088621169,AKT1/PAFAH1B1,2
GO:0070303,negative regulation of stress-activated protein kinase signaling cascade,2/108,51/18866,0.034510556,0.122525514,0.088621169,AKT1/PAFAH1B1,2
GO:0098656,anion transmembrane transport,5/108,315/18866,0.034853338,0.123586866,0.089388831,AKT1/ANO2/ANO3/CLCN1/PSEN1,5
GO:0035270,endocrine system development,3/108,125/18866,0.035069044,0.124039692,0.089716354,AKT1/ANXA1/GSK3B,3
GO:0048593,camera-type eye morphogenesis,3/108,125/18866,0.035069044,0.124039692,0.089716354,CTNNB1/HIF1A/HIPK1,3
GO:0006998,nuclear envelope organization,2/108,52/18866,0.03575943,0.12529352,0.090623232,CDK1/PAFAH1B1,2
GO:0009948,anterior/posterior axis specification,2/108,52/18866,0.03575943,0.12529352,0.090623232,AURKA/CTNNB1,2
GO:0009994,oocyte differentiation,2/108,52/18866,0.03575943,0.12529352,0.090623232,AURKA/CTNNB1,2
GO:0051445,regulation of meiotic cell cycle,2/108,52/18866,0.03575943,0.12529352,0.090623232,PRKACB/PRKAR1A,2
GO:0060425,lung morphogenesis,2/108,52/18866,0.03575943,0.12529352,0.090623232,CTNNB1/HHIP,2
GO:0072666,establishment of protein localization to vacuole,2/108,52/18866,0.03575943,0.12529352,0.090623232,HGS/HSPA8,2
GO:2000677,regulation of transcription regulatory region DNA binding,2/108,52/18866,0.03575943,0.12529352,0.090623232,CTNNB1/PSEN1,2
GO:2000134,negative regulation of G1/S transition of mitotic cell cycle,3/108,126/18866,0.0357791,0.12529352,0.090623232,AURKA/CDK1/CDK2AP2,3
GO:0001704,formation of primary germ layer,3/108,127/18866,0.036496566,0.12764742,0.092325779,CTNNB1/PRKACA/PRKAR1A,3
GO:0007623,circadian rhythm,4/108,218/18866,0.036669654,0.128093873,0.092648693,CDK1/CSNK1D/CSNK1E/GSK3B,4
GO:0007632,visual behavior,2/108,53/18866,0.037025618,0.129017573,0.093316794,APP/HIF1A,2
GO:0043392,negative regulation of DNA binding,2/108,53/18866,0.037025618,0.129017573,0.093316794,CTNNBIP1/PSEN1,2
GO:0050670,regulation of lymphocyte proliferation,4/108,219/18866,0.037192919,0.129061752,0.093348748,ANXA1/CLCF1/CTNNB1/PRKAR1A,4
GO:0014013,regulation of gliogenesis,3/108,128/18866,0.037221428,0.129061752,0.093348748,CDK1/CLCF1/CTNNB1,3
GO:0034763,negative regulation of transmembrane transport,3/108,128/18866,0.037221428,0.129061752,0.093348748,AKT1/YWHAE/YWHAQ,3
GO:1903409,reactive oxygen species biosynthetic process,3/108,128/18866,0.037221428,0.129061752,0.093348748,HSP90AB1/AKT1/HSP90AA1,3
GO:0019216,regulation of lipid metabolic process,6/108,431/18866,0.037530079,0.129812629,0.093891848,AKT1/ANXA1/APOC1/AVIL/CCDC3/EEF1A2,6
GO:0030099,myeloid cell differentiation,6/108,431/18866,0.037530079,0.129812629,0.093891848,APP/CTNNB1/CTNNBIP1/HIF1A/PAFAH1B1/PSEN1,6
GO:0032944,regulation of mononuclear cell proliferation,4/108,221/18866,0.038252375,0.131538055,0.095139826,ANXA1/CLCF1/CTNNB1/PRKAR1A,4
GO:0071241,cellular response to inorganic substance,4/108,221/18866,0.038252375,0.131538055,0.095139826,AKT1/APP/EEF2K/HSF1,4
GO:0010524,positive regulation of calcium ion transport into cytosol,2/108,54/18866,0.038308884,0.131538055,0.095139826,HAP1/HTT,2
GO:0030857,negative regulation of epithelial cell differentiation,2/108,54/18866,0.038308884,0.131538055,0.095139826,CTNNB1/GSK3B,2
GO:1901185,negative regulation of ERBB signaling pathway,2/108,54/18866,0.038308884,0.131538055,0.095139826,HGS/PSEN1,2
GO:2000179,positive regulation of neural precursor cell proliferation,2/108,54/18866,0.038308884,0.131538055,0.095139826,CTNNB1/HIF1A,2
GO:0019722,calcium-mediated signaling,4/108,222/18866,0.03878857,0.133023088,0.096213932,GSK3B/HAP1/HTT/PRKACA,4
GO:0045667,regulation of osteoblast differentiation,3/108,131/18866,0.039440223,0.135015424,0.097654964,CTNNB1/CTNNBIP1/PRKACA,3
GO:0002931,response to ischemia,2/108,55/18866,0.039608995,0.135015424,0.097654964,EEF2K/SQSTM1,2
GO:0008347,glial cell migration,2/108,55/18866,0.039608995,0.135015424,0.097654964,CTNNB1/PAFAH1B1,2
GO:0042304,regulation of fatty acid biosynthetic process,2/108,55/18866,0.039608995,0.135015424,0.097654964,ANXA1/APOC1,2
GO:0051353,positive regulation of oxidoreductase activity,2/108,55/18866,0.039608995,0.135015424,0.097654964,AKT1/HIF1A,2
GO:0010595,positive regulation of endothelial cell migration,3/108,132/18866,0.040194503,0.136680704,0.09885944,AKT1/ANXA1/HIF1A,3
GO:1902807,negative regulation of cell cycle G1/S phase transition,3/108,132/18866,0.040194503,0.136680704,0.09885944,AURKA/CDK1/CDK2AP2,3
GO:0006977,"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",2/108,56/18866,0.04092572,0.138601718,0.100248886,AURKA/CDK1,2
GO:0060688,regulation of morphogenesis of a branching structure,2/108,56/18866,0.04092572,0.138601718,0.100248886,AR/CTNNB1,2
GO:1905515,non-motile cilium assembly,2/108,56/18866,0.04092572,0.138601718,0.100248886,CSNK1D/HAP1,2
GO:0006165,nucleoside diphosphate phosphorylation,3/108,133/18866,0.040956095,0.138601718,0.100248886,APP/HIF1A/PSEN1,3
GO:0046718,viral entry into host cell,3/108,134/18866,0.04172498,0.141034435,0.102008439,CDHR3/CDK1/HAVCR1,3
GO:0043010,camera-type eye development,5/108,332/18866,0.042131708,0.142157094,0.102820444,CTNNB1/HIF1A/HIPK1/PRPH2/PSEN1,5
GO:0060760,positive regulation of response to cytokine stimulus,2/108,57/18866,0.042258831,0.142157094,0.102820444,HIF1A/PAFAH1B1,2
GO:0072431,signal transduction involved in mitotic G1 DNA damage checkpoint,2/108,57/18866,0.042258831,0.142157094,0.102820444,AURKA/CDK1,2
GO:1902400,intracellular signal transduction involved in G1 DNA damage checkpoint,2/108,57/18866,0.042258831,0.142157094,0.102820444,AURKA/CDK1,2
GO:1901342,regulation of vasculature development,6/108,444/18866,0.042353959,0.142307283,0.102929074,ANXA1/CTNNB1/HDAC5/HGS/HIF1A/HIPK1,6
GO:0046939,nucleotide phosphorylation,3/108,135/18866,0.04250114,0.142631801,0.103163794,APP/HIF1A/PSEN1,3
GO:0048762,mesenchymal cell differentiation,4/108,229/18866,0.042662748,0.143003907,0.103432934,CLASP1/CTNNB1/GSK3B/HIF1A,4
GO:0009135,purine nucleoside diphosphate metabolic process,3/108,136/18866,0.043284555,0.144743962,0.104691494,APP/HIF1A/PSEN1,3
GO:0009179,purine ribonucleoside diphosphate metabolic process,3/108,136/18866,0.043284555,0.144743962,0.104691494,APP/HIF1A/PSEN1,3
GO:0051055,negative regulation of lipid biosynthetic process,2/108,58/18866,0.0436081,0.145653122,0.105349077,APOC1/CCDC3,2
GO:0001649,osteoblast differentiation,4/108,231/18866,0.043808499,0.146149299,0.105707956,AKT1/CTNNB1/CTNNBIP1/PRKACA,4
GO:1903038,negative regulation of leukocyte cell-cell adhesion,3/108,137/18866,0.044075205,0.146865252,0.106225796,AKT1/ANXA1/PRKAR1A,3
GO:0001508,action potential,3/108,138/18866,0.044873071,0.148802514,0.107626993,AKAP9/CLCN1/YWHAE,3
GO:0001658,branching involved in ureteric bud morphogenesis,2/108,59/18866,0.044973303,0.148802514,0.107626993,CTNNB1/CTNNBIP1,2
GO:0060113,inner ear receptor cell differentiation,2/108,59/18866,0.044973303,0.148802514,0.107626993,CDH23/PAFAH1B1,2
GO:0072413,signal transduction involved in mitotic cell cycle checkpoint,2/108,59/18866,0.044973303,0.148802514,0.107626993,AURKA/CDK1,2
GO:1902402,signal transduction involved in mitotic DNA damage checkpoint,2/108,59/18866,0.044973303,0.148802514,0.107626993,AURKA/CDK1,2
GO:1902403,signal transduction involved in mitotic DNA integrity checkpoint,2/108,59/18866,0.044973303,0.148802514,0.107626993,AURKA/CDK1,2
GO:0007050,cell cycle arrest,4/108,234/18866,0.045559483,0.150388974,0.10877446,HSP90AB1/AURKA/CDK1/PRKACA,4
GO:0097305,response to alcohol,4/108,234/18866,0.045559483,0.150388974,0.10877446,AKT1/CDK1/CTNNB1/EEF1B2,4
GO:0009185,ribonucleoside diphosphate metabolic process,3/108,139/18866,0.04567813,0.150604269,0.10893018,APP/HIF1A/PSEN1,3
GO:0019058,viral life cycle,5/108,341/18866,0.046331166,0.151066518,0.109264519,HSP90AB1/CDHR3/CDK1/HAVCR1/HSPA8,5
GO:0045930,negative regulation of mitotic cell cycle,5/108,341/18866,0.046331166,0.151066518,0.109264519,AURKA/CDK1/CDK2AP2/CDK5RAP2/CTNNB1,5
GO:0001836,release of cytochrome c from mitochondria,2/108,60/18866,0.046354217,0.151066518,0.109264519,AKT1/HIGD1A,2
GO:0010823,negative regulation of mitochondrion organization,2/108,60/18866,0.046354217,0.151066518,0.109264519,AKT1/HIGD1A,2
GO:0050994,regulation of lipid catabolic process,2/108,60/18866,0.046354217,0.151066518,0.109264519,AKT1/APOC1,2
GO:0051784,negative regulation of nuclear division,2/108,60/18866,0.046354217,0.151066518,0.109264519,CDK5RAP2/PRKAR1A,2
GO:0061077,chaperone-mediated protein folding,2/108,60/18866,0.046354217,0.151066518,0.109264519,HSPA1L/HSPA8,2
GO:0061900,glial cell activation,2/108,60/18866,0.046354217,0.151066518,0.109264519,APP/PSEN1,2
GO:1902808,positive regulation of cell cycle G1/S phase transition,2/108,60/18866,0.046354217,0.151066518,0.109264519,AKT1/ANXA1,2
GO:2000242,negative regulation of reproductive process,2/108,60/18866,0.046354217,0.151066518,0.109264519,PRKACB/PRKAR1A,2
GO:0097553,calcium ion transmembrane import into cytosol,3/108,140/18866,0.046490363,0.151335258,0.109458896,HAP1/HTT/PRKACA,3
GO:0051090,regulation of DNA-binding transcription factor activity,6/108,455/18866,0.046729085,0.151936898,0.109894054,AKT1/APP/AR/CTNNB1/CTNNBIP1/HDAC5,6
GO:0090150,establishment of protein localization to membrane,5/108,342/18866,0.046812684,0.15203336,0.109963824,HSP90AA1/YWHAB/YWHAE/YWHAG/YWHAQ,5
GO:0007596,blood coagulation,5/108,343/18866,0.047297192,0.153294456,0.110875959,ANXA8/PRKACA/PRKACB/PRKACG/PRKAR1A,5
GO:0032355,response to estradiol,3/108,141/18866,0.047309747,0.153294456,0.110875959,ANXA1/CTNNB1/HSF1,3
GO:0042267,natural killer cell mediated cytotoxicity,2/108,61/18866,0.047750621,0.154368119,0.111652526,TUBB/TUBB4B,2
GO:1903078,positive regulation of protein localization to plasma membrane,2/108,61/18866,0.047750621,0.154368119,0.111652526,AKT1/SQSTM1,2
GO:0010594,regulation of endothelial cell migration,4/108,238/18866,0.04795448,0.154849576,0.112000758,AKT1/ANXA1/HDAC5/HIF1A,4
GO:0030879,mammary gland development,3/108,142/18866,0.04813626,0.155258714,0.112296682,AKT1/AR/HIF1A,3
GO:0045598,regulation of fat cell differentiation,3/108,143/18866,0.048969879,0.15771587,0.114073912,AKT1/CCDC3/HDAC6,3
GO:0002260,lymphocyte homeostasis,2/108,62/18866,0.049162295,0.15771587,0.114073912,AKT1/HIF1A,2
GO:0010803,regulation of tumor necrosis factor-mediated signaling pathway,2/108,62/18866,0.049162295,0.15771587,0.114073912,CCDC3/HIPK1,2
GO:0048857,neural nucleus development,2/108,62/18866,0.049162295,0.15771587,0.114073912,YWHAE/YWHAQ,2
GO:0070663,regulation of leukocyte proliferation,4/108,240/18866,0.049177811,0.15771587,0.114073912,ANXA1/CLCF1/CTNNB1/PRKAR1A,4
GO:0007599,hemostasis,5/108,348/18866,0.049764623,0.159201844,0.115148699,ANXA8/PRKACA/PRKACB/PRKACG/PRKAR1A,5
GO:0002218,activation of innate immune response,3/108,144/18866,0.049810581,0.159201844,0.115148699,PRKACA/PRKACB/PRKACG,3
GO:0060078,regulation of postsynaptic membrane potential,3/108,144/18866,0.049810581,0.159201844,0.115148699,AKT1/APP/GSK3B,3
GO:0005874,microtubule,30/111,431/19559,1.61218E-24,5.07835E-22,3.3092E-22,AURKA/CDK1/CDK2AP2/CDK5RAP2/CKAP5/CLASP1/CSNK1D/HAUS5/HAUS6/HAUS7/HAUS8/HDAC6/PAFAH1B1/TUBA1A/TUBA1B/TUBA1C/TUBA3C/TUBA3D/TUBA4A/TUBA4B/TUBB/TUBB2A/TUBB2B/TUBB3/TUBB4A/TUBB4B/TUBE1/TUBG1/TUBGCP2/TUBGCP3,30
GO:0005819,spindle,18/111,367/19559,2.6707E-12,4.20635E-10,2.74098E-10,AKT1/APP/AURKA/CDK1/CDK5RAP2/CKAP5/CLASP1/CSNK1D/CTNNB1/HAUS5/HAUS6/HAUS7/HAUS8/HSF1/PAFAH1B1/TUBG1/TUBGCP2/TUBGCP3,18
GO:0099568,cytoplasmic region,14/111,254/19559,1.86064E-10,1.95367E-08,1.27307E-08,AP3B2/AP3M2/CCDC39/CCDC40/CCDC63/CCDC65/CLASP1/CTNNB1/HAP1/HIF1A/PAFAH1B1/PRKACA/PRKAR1A/TUBB4A,14
